tweet_id,emotion,hindi_abs,english_abs,other_abs,total_abs,hindi_ratio,english_ratio
5153,sadness,0.00861585456004832,0.006803991724154912,0.003466514579486102,0.018886360863689333,0.45619453224644496,0.3602595424953558
20651,sadness,0.011124299198854713,0.003658510249806568,0.007054899906506762,0.021837709355168048,0.5094077871414691,0.1675317768134301
26614,sadness,0.003923401643987745,0.005973334773443639,0.011292944487649947,0.02118968090508133,0.1851562400379,0.28189828814322637
15256,sadness,0.00560373518965207,0.006266098256067684,0.005660452773251261,0.017530286218971014,0.3196602222950468,0.35744414995840773
40630,sadness,0.012341781222771499,0.0036960658035241067,0.004936742101563141,0.020974589127858746,0.5884158753974813,0.17621636261827603
11978,sadness,0.0040420084490001,0.009058978509144961,0.00842986049505675,0.021530847453201808,0.1877310429970568,0.4207441685161268
42603,sadness,0.002929401583969593,0.008149032189976424,0.004287781368475407,0.015366215142421424,0.19063911033514105,0.5303213650497081
16139,sadness,0.010368173359893262,0.004496468570626652,0.004209319081079835,0.019073961011599746,0.5435773593952459,0.2357385845494884
8601,sadness,0.0017879934166558087,0.009341520669598443,0.00607255126912302,0.017202065355377272,0.1039406245539517,0.5430464584694962
24388,sadness,0.005088560894364491,0.012654647114686668,0.004032779688714072,0.02177598769776523,0.23367761614260585,0.581128502198105
27989,sadness,0.009086075238883495,0.006155117764137685,0.005402477574534714,0.020643670577555895,0.44013855020347065,0.29816004576383914
18485,sadness,0.010814333392772824,0.003159613038102786,0.005015650065615772,0.018989596496491384,0.5694872660812428,0.16638652847029017
23594,sadness,0.009888105822028592,0.002609961957205087,0.005342843505786732,0.01784091128502041,0.5542377103982825,0.14629084330442602
10559,sadness,0.012723218387691304,0.005508033762453125,0.0036064572050236166,0.021837709355168048,0.5826260520625651,0.25222580229778585
19014,sadness,0.0037899646073735007,0.010312098141487999,0.004050657749758102,0.0181527204986196,0.20878218268505283,0.568074528678617
27240,sadness,0.00293509045150131,0.010755187589287138,0.005383682970811303,0.019073961011599746,0.15387944065295864,0.563867546061692
29745,sadness,0.013121325115207583,0.001774100586771965,0.0039909351617097855,0.018886360863689333,0.694751371633191,0.09393554425738138
31759,sadness,0.010044394759461284,0.006519270842545666,0.006062092885258608,0.022625758487265557,0.4439362669372859,0.2881349081055074
19661,sadness,0.01711134912329726,0.0017645246698521078,0.002900113904615864,0.02177598769776523,0.78578980484331,0.0810307525124655
29521,sadness,0.003046042489586398,0.01441934984177351,0.006229740160051733,0.02369513249141164,0.1285514014614792,0.6085363669943538
23692,sadness,0.008352983655640855,0.002244751107840178,0.005422044047736563,0.0160197788112176,0.5214169155564001,0.14012372669392453
21544,sadness,0.008341620065039024,0.010253033397020772,0.0003229782450944185,0.018917631707154214,0.4409442045477825,0.5419829266019229
41517,sadness,0.01036495785228908,0.008274434017948806,0.006068240734748542,0.02470763260498643,0.4195042891400794,0.33489384232947034
22022,sadness,0.008981150516774505,0.004356335732154548,0.008438501448836178,0.02177598769776523,0.4124336696652432,0.20005226824230887
